City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
640,Envira,BR,-7.3,-70.2167,85.37000000000006,63,96,1.24,overcast clouds
641,Hendrina,ZA,-26.1588,29.7153,63.12200000000004,63,78,2.33,light rain
642,Mozarlandia,BR,-14.7447,-50.5706,87.584,46,52,2.94,broken clouds
643,Mwinilunga,ZM,-11.7358,24.4293,63.87800000000007,79,82,0.79,broken clouds
644,Abdulino,RU,53.7,53.6667,40.820000000000064,94,100,8.56,overcast clouds
645,Carauari,BR,-4.8828,-66.8958,86.64800000000002,65,95,1.59,overcast clouds
646,Carmen,MX,18.6333,-91.8333,81.82400000000001,65,7,3.0,clear sky
647,Tabas,IR,33.5959,56.9244,67.28000000000004,36,67,1.06,broken clouds
648,Iskateley,RU,67.6803,53.1512,34.17800000000007,93,100,6.05,overcast clouds
649,Amapa,BR,1.0,-52.0,83.71400000000003,59,100,1.68,overcast clouds
650,Disna,BY,55.568,28.1971,38.588000000000044,66,43,5.34,scattered clouds
651,Mahibadhoo,MV,3.7833,72.9667,81.12200000000004,74,31,3.46,scattered clouds
652,Plesetsk,RU,62.708,40.2916,32.702000000000076,87,96,2.95,overcast clouds
653,San Ramon,US,37.7799,-121.978,77.43200000000002,48,0,3.09,clear sky
654,Namestovo,SK,49.4079,19.4803,52.62800000000007,79,27,1.8,scattered clouds
655,Mumford,GH,5.2618,-0.759,79.16000000000008,84,0,3.6,light rain
656,Andenes,NO,69.3143,16.1194,41.93600000000007,93,100,5.14,drizzle
657,Trairi,BR,-3.2778,-39.2689,79.46600000000001,68,5,4.74,clear sky
658,Coihueco,CL,-36.6167,-71.8333,59.73800000000004,39,0,11.32,clear sky
659,Athy,IE,52.9914,-6.9803,55.400000000000006,89,13,6.28,few clouds
660,Santo Amaro Da Imperatriz,BR,-27.6881,-48.7786,81.64400000000008,46,95,0.8,overcast clouds
661,Port Hawkesbury,CA,45.6169,-61.3485,52.97000000000006,82,3,2.24,clear sky
662,Novyy Urengoy,RU,66.0833,76.6333,25.124000000000013,91,100,6.68,overcast clouds
663,Chimbote,PE,-9.0853,-78.5783,65.87600000000009,76,64,5.28,broken clouds
664,Umm Lajj,SA,25.0213,37.2685,79.55600000000004,62,94,0.84,overcast clouds
665,Otjimbingwe,NA,-22.35,16.1333,76.06400000000004,22,45,3.23,scattered clouds
666,Limulunga,ZM,-15.0969,23.1376,75.75800000000001,48,98,3.59,overcast clouds
667,Ambikapur,IN,23.1167,83.2,58.87400000000001,77,0,1.15,clear sky
668,Puerto Ayora,EC,-0.7393,-90.3518,65.55200000000008,98,98,3.58,overcast clouds
669,Dwarka,IN,22.2394,68.9678,80.45600000000003,69,0,5.78,clear sky
670,Channarayapatna,IN,12.9044,76.3917,66.21800000000009,87,94,3.23,overcast clouds
671,Pauini,BR,-7.7136,-66.9764,88.16000000000008,55,76,0.89,broken clouds
672,Valparaiso,CL,-33.0393,-71.6273,65.84000000000003,56,0,7.72,clear sky
673,Mineros,BO,-17.1167,-63.2333,88.77200000000005,51,73,6.61,broken clouds
674,Havelock,US,34.8791,-76.9013,66.99199999999999,83,75,3.6,broken clouds
675,Umarkot,PK,25.3616,69.7362,77.88200000000002,43,0,3.85,clear sky
676,Saint-Augustin,CA,51.226,-58.6502,47.570000000000064,51,5,6.19,clear sky
677,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,102.79400000000008,24,4,6.82,clear sky
678,Conceicao Do Araguaia,BR,-8.2578,-49.2647,81.32000000000006,67,84,2.1,broken clouds
679,Eyl,SO,7.9803,49.8164,77.46800000000009,81,43,3.87,scattered clouds
680,Vallenar,CL,-28.5708,-70.7581,74.89400000000008,34,4,4.01,clear sky
681,Mendoza,AR,-32.8908,-68.8272,58.78399999999999,17,43,8.09,scattered clouds
682,Valer,NO,60.6785,11.8331,45.89600000000005,97,34,1.21,scattered clouds
683,Santa Cruz De La Palma,ES,28.6835,-17.7642,73.54400000000007,83,75,4.12,broken clouds
684,Pachperwa,IN,27.5167,82.65,67.58600000000007,72,0,1.84,clear sky
685,Cabedelo,BR,-6.9811,-34.8339,81.26600000000002,73,92,5.85,overcast clouds
686,Kindu,CD,-2.95,25.95,70.142,100,100,0.68,moderate rain
687,Odweyne,SO,9.4092,45.064,71.07800000000006,27,5,5.27,clear sky
688,Nicoya,CR,10.1483,-85.452,84.83000000000004,66,88,0.92,overcast clouds
689,Laurel,US,39.0993,-76.8483,63.42800000000007,65,0,4.12,clear sky
690,Maarianhamina,AX,60.0973,19.9348,31.85600000000003,93,0,1.03,clear sky
691,Candolim,IN,15.5181,73.7626,76.53200000000001,56,22,3.11,few clouds
692,Jacareacanga,BR,-6.2222,-57.7528,94.316,37,46,0.31,scattered clouds
693,Olavarria,AR,-36.8927,-60.3225,52.016000000000005,65,59,8.17,broken clouds
694,Baneh,IR,35.9975,45.8853,52.196000000000055,30,41,2.71,scattered clouds
695,Kolondieba,ML,11.0882,-6.8926,76.01000000000008,34,0,1.66,clear sky
696,Pescia,IT,43.897,10.6904,63.446000000000055,69,9,4.47,clear sky
697,Peniche,PT,39.3558,-9.3811,62.294000000000075,92,100,1.58,overcast clouds
